uid,group,join_dt,device
1025718,B,2023-01-31,A
1025719,B,2023-01-28,A
1025721,A,2023-02-03,A
1025722,A,2023-01-31,A
1025723,A,2023-01-28,A
1025725,B,2023-01-25,A
1025726,B,2023-01-29,A
1025727,B,2023-01-29,A
1025728,A,2023-01-27,A
1025729,A,2023-02-06,I
1025730,A,2023-01-29,A
1025731,B,2023-02-06,I
1025732,A,2023-01-25,A
1025733,A,2023-01-25,A
1025734,A,2023-02-06,I
1025735,B,2023-01-25,A
1025736,B,2023-01-27,I
1025737,A,2023-01-26,A
1025738,B,2023-01-26,I
1025739,A,2023-02-02,I
1025740,A,2023-01-26,A
1025741,B,2023-02-05,A
1025742,B,2023-01-26,A
1025743,B,2023-02-04,I
1025744,B,2023-01-25,I
1025745,B,2023-01-25,A
1025746,B,2023-01-31,I
1025747,A,2023-01-26,I
1025748,A,2023-01-25,A
1025749,A,2023-02-03,I
1025750,A,2023-01-29,A
1025751,B,2023-02-02,I
1025752,B,2023-01-27,I
1025753,B,2023-01-28,A
1025754,B,2023-01-30,A
1025755,A,2023-01-30,I
1025756,A,2023-02-04,A
1025757,A,2023-01-25,A
1025758,A,2023-01-26,A
1025759,A,2023-01-28,I
1025760,B,2023-01-25,I
1025761,B,2023-01-29,I
1025762,B,2023-01-27,I
1025763,A,2023-01-25,A
1025764,B,2023-01-25,I
1025765,A,2023-01-29,I
1025766,A,2023-01-30,A
1025767,A,2023-01-25,A
1025768,B,2023-01-26,A
1025769,B,2023-01-31,A
1025770,B,2023-01-25,I
1025772,B,2023-01-26,I
1025773,B,2023-02-02,I
1025774,B,2023-01-27,A
1025775,B,2023-02-01,I
1025776,A,2023-01-25,I
1025777,A,2023-01-30,I
1025778,B,2023-02-06,I
1025779,B,2023-01-26,I
1025780,A,2023-02-01,A
1025781,B,2023-01-27,I
1025782,B,2023-01-27,I
1025783,A,2023-01-26,A
1025784,B,2023-01-30,A
1025785,B,2023-01-25,A
1025786,A,2023-01-26,A
1025787,A,2023-02-02,I
1025788,A,2023-01-25,I
1025789,A,2023-01-31,I
1025790,B,2023-01-26,A
1025791,A,2023-01-26,I
1025792,B,2023-01-31,A
1025793,A,2023-01-25,A
1025794,B,2023-01-25,A
1025795,A,2023-02-03,A
1025796,A,2023-01-25,A
1025797,B,2023-01-26,A
1025798,A,2023-01-26,I
1025799,A,2023-01-28,A
1025800,A,2023-01-25,A
1025801,A,2023-01-25,A
1025802,A,2023-01-27,I
1025804,B,2023-01-29,A
1025805,B,2023-01-25,I
1025806,B,2023-02-03,A
1025807,A,2023-01-31,A
1025808,B,2023-01-26,A
1025809,A,2023-01-31,A
1025810,A,2023-02-04,A
1025811,B,2023-01-25,I
1025812,B,2023-01-25,I
1025813,B,2023-01-26,I
1025814,A,2023-02-01,A
1025815,B,2023-01-31,I
1025816,A,2023-01-27,A
1025817,A,2023-02-05,I
1025818,B,2023-01-29,A
1025819,B,2023-02-05,A
1025820,B,2023-01-25,I
1025821,A,2023-01-28,A
1025822,A,2023-01-28,A
1025823,B,2023-01-28,A
1025824,A,2023-01-25,A
1025825,B,2023-01-31,A
1025826,A,2023-01-31,I
1025827,B,2023-01-28,A
1025828,B,2023-01-29,A
1025829,A,2023-01-26,I
1025830,A,2023-01-26,A
1025831,A,2023-01-28,I
1025832,B,2023-02-01,I
1025833,A,2023-02-05,A
1025834,B,2023-01-25,A
1025835,B,2023-01-30,I
1025836,B,2023-01-25,I
1025837,B,2023-01-30,A
1025838,B,2023-01-26,A
1025839,A,2023-01-27,A
1025840,B,2023-01-27,A
1025841,A,2023-02-02,I
1025842,A,2023-01-26,A
1025843,B,2023-01-26,A
1025844,A,2023-02-04,A
1025845,A,2023-01-28,A
1025846,B,2023-01-30,I
1025847,B,2023-02-06,I
1025848,A,2023-01-26,A
1025849,B,2023-01-29,I
1025850,A,2023-01-27,I
1025851,A,2023-01-25,A
1025852,A,2023-01-26,I
1025853,A,2023-01-29,A
1025854,A,2023-01-26,A
1025855,A,2023-01-26,A
1025857,B,2023-01-27,I
1025858,B,2023-01-31,A
1025859,A,2023-01-25,A
1025860,B,2023-01-29,I
1025861,A,2023-01-30,I
1025862,A,2023-01-25,A
1025863,A,2023-01-28,A
1025864,A,2023-01-25,I
1025865,A,2023-01-27,I
1025866,A,2023-02-04,I
1025867,B,2023-01-26,I
1025868,B,2023-01-29,A
1025869,B,2023-02-05,A
1025870,A,2023-01-27,A
1025871,B,2023-01-26,I
1025872,B,2023-01-28,A
1025873,A,2023-01-29,A
1025874,B,2023-02-01,A
1025875,A,2023-01-26,A
1025876,A,2023-02-02,A
1025877,B,2023-01-25,I
1025878,B,2023-01-26,A
1025879,B,2023-01-27,I
1025880,B,2023-01-30,I
1025881,A,2023-01-30,I
1025882,A,2023-01-25,A
1025883,B,2023-01-25,I
1025884,A,2023-01-28,A
1025885,A,2023-02-01,A
1025886,A,2023-01-26,A
1025887,A,2023-01-25,A
1025888,A,2023-01-25,I
1025889,B,2023-01-25,A
1025890,A,2023-01-30,I
1025891,A,2023-02-02,A
1025892,A,2023-02-03,I
1025893,A,2023-01-29,A
1025894,A,2023-01-25,I
1025895,B,2023-02-03,A
1025896,B,2023-01-25,A
1025897,A,2023-02-05,A
1025898,B,2023-02-01,A
1025899,B,2023-01-26,A
1025900,B,2023-01-25,A
1025901,A,2023-01-25,A
1025902,B,2023-01-30,I
1025903,B,2023-02-01,A
1025904,B,2023-01-26,A
1025905,A,2023-01-27,I
1025906,B,2023-02-01,A
1025907,A,2023-01-28,A
1025908,B,2023-02-04,I
1025909,A,2023-01-26,I
1025910,B,2023-01-29,I
1025911,A,2023-02-02,I
1025912,B,2023-01-30,A
1025913,B,2023-01-25,A
1025914,A,2023-01-28,A
1025915,A,2023-01-26,A
1025916,B,2023-01-29,I
1025917,A,2023-02-05,A
1025918,A,2023-01-30,A
1025919,B,2023-01-30,A
1025920,B,2023-02-01,A
1025921,B,2023-01-26,A
1025922,B,2023-02-06,I
1025923,A,2023-01-25,A
1025924,B,2023-01-28,A
1025925,B,2023-01-27,I
1025926,B,2023-01-26,A
1025927,A,2023-02-01,I
1025928,B,2023-01-25,A
1025929,B,2023-01-25,A
1025930,B,2023-02-01,A
1025931,B,2023-01-29,A
1025932,A,2023-01-30,A
1025933,A,2023-01-27,A
1025934,A,2023-02-02,A
1025935,A,2023-02-01,I
1025936,A,2023-01-25,A
1025937,A,2023-01-29,I
1025938,B,2023-01-31,I
1025939,A,2023-02-04,A
1025940,B,2023-01-25,I
1025941,B,2023-02-02,I
1025942,B,2023-02-01,A
1025943,A,2023-01-26,A
1025944,B,2023-02-04,I
1025945,B,2023-02-06,A
1025946,A,2023-02-04,I
1025947,A,2023-02-01,I
1025948,B,2023-02-03,I
1025949,A,2023-02-02,A
1025950,B,2023-02-01,A
1025951,A,2023-02-03,I
1025952,B,2023-02-03,I
1025953,A,2023-01-26,A
1025954,B,2023-01-29,I
1025955,B,2023-02-05,I
1025956,A,2023-01-31,I
1025957,A,2023-01-29,I
1025958,A,2023-01-31,I
1025959,B,2023-02-03,A
1025960,B,2023-01-26,A
1025961,B,2023-02-02,A
1025962,B,2023-01-25,A
1025963,A,2023-01-27,A
1025964,A,2023-01-28,I
1025965,B,2023-01-27,A
1025966,B,2023-01-25,A
1025967,A,2023-01-31,I
1025968,A,2023-01-26,A
1025969,B,2023-01-25,A
1025970,B,2023-01-27,A
1025971,A,2023-01-31,A
1025972,B,2023-01-30,I
1025973,B,2023-01-28,I
1025974,A,2023-01-26,I
1025975,A,2023-01-26,A
1025976,B,2023-01-31,A
1025977,A,2023-02-03,A
1025978,B,2023-01-26,I
1025979,B,2023-01-26,I
1025980,A,2023-01-25,A
1025981,A,2023-01-25,A
1025982,B,2023-01-31,A
1025983,B,2023-01-25,A
1025984,B,2023-01-26,A
1025985,B,2023-02-04,A
1025986,A,2023-01-30,I
1025987,A,2023-02-04,I
1025988,A,2023-02-03,A
1025989,A,2023-01-26,I
1025990,B,2023-02-03,I
1025991,B,2023-02-02,A
1025992,A,2023-01-25,I
1025993,B,2023-01-28,I
1025994,A,2023-02-03,
1025995,B,2023-01-29,A
1025996,B,2023-01-25,A
1025997,B,2023-01-28,A
1025998,B,2023-01-27,I
1025999,B,2023-01-30,I
1026000,B,2023-01-25,A
1026001,A,2023-01-26,A
1026002,B,2023-01-26,A
1026003,A,2023-01-27,I
1026004,A,2023-01-26,A
1026005,A,2023-02-06,A
1026006,B,2023-01-27,A
1026007,A,2023-01-28,I
1026008,A,2023-01-28,I
1026009,B,2023-01-30,A
1026010,B,2023-01-28,I
1026011,A,2023-02-03,I
1026012,A,2023-01-25,I
1026013,A,2023-01-27,A
1026014,A,2023-01-26,I
1026015,B,2023-01-25,I
1026016,A,2023-01-27,A
1026017,A,2023-02-06,
1026018,B,2023-01-25,I
1026019,A,2023-01-25,A
1026020,B,2023-01-29,I
1026021,B,2023-01-28,I
1026022,B,2023-01-27,I
1026023,A,2023-01-25,A
1026024,A,2023-01-26,I
1026025,A,2023-01-27,I
1026026,A,2023-01-28,I
1026027,B,2023-01-31,I
1026028,A,2023-01-25,A
1026029,B,2023-01-29,A
1026030,B,2023-01-26,A
1026031,B,2023-01-29,A
1026032,A,2023-01-31,A
1026033,B,2023-01-29,I
1026034,A,2023-01-26,A
1026035,B,2023-01-26,I
1026036,B,2023-01-25,A
1026037,B,2023-01-28,A
1026038,B,2023-01-26,A
1026039,B,2023-01-29,A
1026040,B,2023-01-26,I
1026041,A,2023-01-25,A
1026042,B,2023-01-28,A
1026043,A,2023-01-25,I
1026044,B,2023-01-25,I
1026045,A,2023-02-02,I
1026046,A,2023-01-28,A
1026047,A,2023-01-27,I
1026048,B,2023-01-26,I
1026049,B,2023-01-26,I
1026050,B,2023-01-26,A
1026051,A,2023-01-25,I
1026052,A,2023-01-25,I
1026053,B,2023-01-25,A
1026054,A,2023-01-26,I
1026055,A,2023-01-28,I
1026056,B,2023-01-28,I
1026057,A,2023-01-26,A
1026058,A,2023-01-26,A
1026059,B,2023-01-25,A
1026060,B,2023-01-25,I
1026061,B,2023-01-30,A
1026062,A,2023-01-25,A
1026063,B,2023-01-31,A
1026064,B,2023-01-30,A
1026065,B,2023-01-31,I
1026066,B,2023-01-29,I
1026067,B,2023-01-29,A
1026068,B,2023-01-26,A
1026069,A,2023-01-25,A
1026070,B,2023-01-25,A
1026071,B,2023-01-25,A
1026072,A,2023-01-28,I
1026073,B,2023-01-26,A
1026074,B,2023-02-02,A
1026075,A,2023-02-04,A
1026076,A,2023-01-28,A
1026077,B,2023-01-25,I
1026078,A,2023-02-06,A
1026079,B,2023-02-01,A
1026080,B,2023-01-31,I
1026081,B,2023-01-26,A
1026082,A,2023-02-01,I
1026083,B,2023-01-29,A
1026084,A,2023-02-05,I
1026085,B,2023-01-26,I
1026086,B,2023-01-25,A
1026087,B,2023-01-25,A
1026088,B,2023-01-30,A
1026089,B,2023-01-29,A
1026090,B,2023-01-25,A
1026091,A,2023-01-29,I
1026092,A,2023-02-02,A
1026093,B,2023-01-26,A
1026094,B,2023-01-28,I
1026095,B,2023-01-31,A
1026096,B,2023-01-26,I
1026097,B,2023-02-06,A
1026098,A,2023-01-25,A
1026099,A,2023-01-25,A
1026100,B,2023-01-28,I
1026101,A,2023-01-25,A
1026102,B,2023-01-31,A
1026103,B,2023-01-31,A
1026104,B,2023-01-25,I
1026105,A,2023-02-02,A
1026106,B,2023-02-04,I
1026107,B,2023-01-25,A
1026108,B,2023-01-30,A
1026109,A,2023-01-25,I
1026110,A,2023-01-27,A
1026111,A,2023-01-25,A
1026112,A,2023-02-06,I
1026113,A,2023-01-29,A
1026114,A,2023-01-26,A
1026115,A,2023-01-31,A
1026116,A,2023-01-26,A
1026117,B,2023-01-25,A
1026118,A,2023-01-28,I
1026119,B,2023-01-30,A
1026120,A,2023-01-25,A
1026121,B,2023-02-01,A
1026122,A,2023-01-27,A
1026123,A,2023-01-28,I
1026124,B,2023-01-25,A
1026125,A,2023-02-05,I
1026126,B,2023-02-03,A
1026127,A,2023-01-27,A
1026128,B,2023-01-29,I
1026129,B,2023-01-29,A
1026130,B,2023-02-03,I
1026131,A,2023-01-26,I
1026132,B,2023-02-01,A
1026133,A,2023-01-31,A
1026134,A,2023-01-27,A
1026135,A,2023-01-26,A
1026136,B,2023-01-26,I
1026137,A,2023-02-02,I
1026138,B,2023-01-25,I
1026139,A,2023-01-31,
1026140,A,2023-02-05,I
1026141,B,2023-01-28,I
1026142,B,2023-01-30,A
1026143,B,2023-02-06,I
1026144,B,2023-01-25,A
1026145,A,2023-01-25,A
1026146,A,2023-01-30,A
1026147,A,2023-01-26,A
1026148,A,2023-01-25,I
1026149,B,2023-01-28,A
1026150,B,2023-01-30,I
1026151,A,2023-02-06,I
1026152,B,2023-01-28,A
1026153,B,2023-01-30,A
1026154,B,2023-01-25,A
1026155,A,2023-01-26,A
1026156,B,2023-01-26,A
1026157,A,2023-01-30,I
1026158,A,2023-01-26,A
1026159,B,2023-01-25,I
1026160,A,2023-01-25,I
1026161,B,2023-02-06,I
1026162,B,2023-01-28,I
1026163,A,2023-01-29,A
1026164,A,2023-02-04,A
1026165,B,2023-02-04,A
1026166,B,2023-01-25,I
1026167,B,2023-01-25,A
1026168,B,2023-01-25,I
1026169,B,2023-01-26,A
1026170,A,2023-01-31,I
1026171,B,2023-01-26,I
1026172,A,2023-01-25,A
1026173,B,2023-01-28,A
1026174,A,2023-01-27,I
1026175,B,2023-01-25,A
1026176,B,2023-02-05,A
1026177,A,2023-01-28,A
1026178,B,2023-01-25,A
1026179,A,2023-01-28,I
1026180,B,2023-01-25,A
1026181,B,2023-01-26,I
1026182,A,2023-01-27,A
1026183,B,2023-01-26,A
1026184,A,2023-02-03,I
1026185,A,2023-02-03,A
1026186,B,2023-01-28,I
1026187,A,2023-01-26,A
1026188,A,2023-02-05,A
1026189,B,2023-01-25,I
1026190,A,2023-01-25,A
1026191,B,2023-01-29,A
1026192,B,2023-01-29,A
1026193,B,2023-01-26,I
1026194,B,2023-01-28,I
1026195,B,2023-01-27,A
1026196,B,2023-02-04,A
1026197,A,2023-01-30,A
1026198,B,2023-02-01,A
1026199,A,2023-01-27,I
1026200,B,2023-01-28,A
1026201,B,2023-01-27,I
1026203,A,2023-01-26,A
1026204,B,2023-01-25,A
1026205,B,2023-01-25,I
1026206,A,2023-01-25,A
1026207,B,2023-02-01,A
1026208,A,2023-02-04,A
1026209,B,2023-02-06,A
1026210,B,2023-01-28,A
1026211,B,2023-01-26,A
1026212,A,2023-01-30,I
1026213,A,2023-01-28,I
1026214,B,2023-01-25,I
1026215,B,2023-01-26,A
1026216,A,2023-02-04,A
1026217,A,2023-01-31,I
1026218,B,2023-02-01,I
1026219,B,2023-01-27,I
1026220,A,2023-01-26,I
1026221,B,2023-01-27,A
1026222,B,2023-01-27,I
1026223,A,2023-01-30,A
1026224,A,2023-01-30,I
1026225,A,2023-01-27,A
1026226,B,2023-01-25,I
1026227,B,2023-01-29,I
1026228,B,2023-01-27,I
1026229,A,2023-02-03,I
1026230,A,2023-01-31,I
1026231,A,2023-01-25,I
1026232,B,2023-01-30,A
1026233,B,2023-01-28,A
1026235,B,2023-01-25,I
1026236,B,2023-01-31,I
1026237,A,2023-02-05,I
1026238,B,2023-02-06,A
1026239,B,2023-01-26,A
1026240,B,2023-01-26,I
1026241,A,2023-02-05,A
1026242,A,2023-01-30,I
1026243,B,2023-01-29,A
1026244,B,2023-01-27,A
1026245,B,2023-01-25,I
1026246,A,2023-01-31,I
1026247,B,2023-01-27,A
1026248,A,2023-02-01,A
1026249,A,2023-01-25,A
1026250,B,2023-01-25,A
1026251,B,2023-01-25,I
1026253,B,2023-01-26,A
1026254,A,2023-01-25,A
1026255,A,2023-02-02,A
1026256,B,2023-01-25,A
1026257,B,2023-01-28,A
1026258,A,2023-01-26,A
1026259,B,2023-02-01,A
1026260,A,2023-01-27,I
1026261,B,2023-01-28,I
1026262,A,2023-01-25,A
1026263,A,2023-01-26,A
1026264,B,2023-01-31,A
1026265,B,2023-01-31,A
1026266,A,2023-02-05,A
1026267,A,2023-01-29,I
1026268,B,2023-01-31,A
1026269,B,2023-02-01,
1026270,B,2023-02-01,I
1026271,A,2023-02-03,I
1026272,B,2023-01-31,I
1026273,A,2023-01-25,I
1026274,B,2023-01-28,A
1026275,B,2023-02-04,I
1026276,A,2023-01-27,A
1026277,A,2023-02-05,I
1026278,A,2023-02-01,I
1026279,A,2023-01-25,A
1026280,A,2023-01-26,A
1026281,A,2023-01-26,A
1026282,B,2023-01-29,I
1026283,A,2023-01-30,A
1026284,A,2023-02-03,I
1026285,B,2023-01-29,A
1026286,B,2023-01-27,A
1026287,A,2023-02-05,I
1026288,B,2023-01-26,A
1026289,B,2023-01-26,A
1026290,B,2023-01-25,A
1026291,A,2023-01-27,A
1026292,B,2023-02-01,I
1026293,A,2023-01-25,A
1026294,A,2023-01-25,I
1026295,A,2023-01-26,A
1026296,B,2023-01-26,A
1026297,B,2023-01-29,A
1026298,B,2023-02-03,I
1026299,A,2023-01-25,A
1026300,A,2023-02-02,A
1026301,B,2023-02-02,A
1026302,A,2023-02-02,A
1026303,B,2023-01-31,A
1026304,A,2023-02-03,A
1026305,B,2023-01-25,I
1026306,B,2023-01-27,A
1026307,A,2023-01-28,A
1026308,B,2023-01-26,A
1026309,A,2023-02-06,A
1026310,A,2023-01-25,I
1026311,A,2023-01-26,A
1026313,B,2023-01-31,I
1026314,A,2023-01-27,I
1026315,A,2023-02-01,A
1026316,B,2023-01-28,A
1026317,A,2023-01-28,A
1026318,A,2023-01-26,A
1026319,A,2023-01-25,I
1026320,A,2023-01-28,I
1026321,B,2023-01-27,A
1026322,B,2023-02-01,A
1026323,B,2023-01-30,I
1026324,B,2023-01-25,I
1026325,A,2023-02-03,A
1026326,B,2023-01-26,A
1026327,A,2023-01-30,I
1026328,A,2023-01-29,A
1026329,A,2023-02-04,I
1026330,A,2023-01-27,A
1026331,B,2023-01-26,I
1026332,A,2023-01-25,A
1026333,B,2023-01-27,I
1026334,A,2023-01-27,I
1026335,A,2023-01-27,I
1026336,A,2023-01-27,A
1026337,A,2023-01-26,A
1026338,A,2023-01-30,A
1026339,A,2023-02-01,A
1026340,B,2023-01-25,I
1026341,A,2023-01-26,I
1026342,A,2023-02-05,A
1026343,B,2023-01-26,I
1026344,A,2023-01-28,A
1026345,B,2023-01-27,I
1026346,B,2023-01-28,A
1026347,B,2023-01-26,I
1026348,A,2023-02-04,A
1026349,A,2023-01-27,A
1026350,B,2023-02-03,I
1026351,A,2023-01-27,A
1026352,B,2023-01-26,A
1026353,A,2023-02-03,A
1026354,A,2023-01-25,I
1026355,A,2023-01-31,I
1026356,A,2023-01-27,I
1026357,B,2023-01-26,I
1026358,A,2023-01-29,I
1026359,B,2023-02-01,A
1026360,A,2023-01-25,A
1026361,A,2023-01-29,I
1026362,B,2023-01-27,I
1026363,B,2023-02-05,A
1026364,A,2023-01-26,I
1026365,A,2023-01-27,A
1026366,A,2023-02-03,A
1026367,B,2023-01-27,I
1026368,B,2023-02-04,I
1026369,A,2023-01-29,A
1026370,B,2023-01-26,I
1026371,A,2023-02-02,I
1026372,A,2023-01-25,A
1026373,A,2023-01-27,A
1026374,A,2023-01-26,I
1026375,B,2023-02-02,A
1026376,A,2023-01-29,A
1026377,B,2023-01-28,A
1026379,A,2023-01-27,A
1026380,A,2023-01-27,I
1026381,A,2023-01-30,A
1026382,B,2023-01-30,A
1026383,B,2023-02-04,I
1026386,B,2023-01-28,A
1026387,B,2023-01-27,A
1026388,A,2023-01-25,A
1026389,A,2023-01-27,A
1026390,A,2023-01-30,A
1026391,B,2023-01-26,I
1026392,A,2023-02-01,I
1026393,B,2023-02-06,A
1026394,B,2023-01-25,I
1026395,A,2023-01-29,A
1026396,A,2023-01-25,I
1026397,A,2023-01-27,A
1026398,B,2023-02-01,A
1026399,B,2023-02-04,A
1026400,B,2023-01-25,A
1026401,B,2023-01-26,A
1026402,A,2023-02-01,A
1026403,B,2023-02-03,I
1026404,A,2023-01-25,A
1026405,A,2023-01-26,A
1026406,A,2023-01-28,A
1026407,B,2023-01-25,I
1026408,A,2023-02-01,I
1026409,B,2023-02-02,A
1026410,A,2023-01-27,I
1026411,A,2023-01-25,A
1026412,A,2023-01-27,I
1026413,A,2023-01-26,A
1026414,A,2023-01-27,A
1026415,B,2023-01-27,I
1026416,B,2023-01-27,A
1026417,B,2023-01-27,A
1026418,A,2023-01-26,A
1026419,B,2023-01-25,A
1026420,B,2023-01-25,A
1026421,A,2023-02-02,I
1026422,A,2023-01-28,I
1026423,B,2023-01-25,I
1026424,B,2023-01-27,A
1026425,A,2023-01-25,A
1026426,B,2023-01-26,A
1026427,B,2023-01-30,I
1026428,B,2023-01-26,A
1026429,A,2023-01-28,
1026430,B,2023-01-28,A
1026431,B,2023-01-26,A
1026432,A,2023-01-26,A
1026433,B,2023-01-25,I
1026434,B,2023-01-28,I
1026435,B,2023-01-30,A
1026436,A,2023-01-27,A
1026437,A,2023-01-28,I
1026438,B,2023-01-29,A
1026439,B,2023-01-27,A
1026440,A,2023-01-27,A
1026441,B,2023-02-01,A
1026442,A,2023-01-29,I
1026443,B,2023-02-06,I
1026444,B,2023-02-02,I
1026445,B,2023-01-30,I
1026446,A,2023-01-25,A
1026447,A,2023-01-31,I
1026448,A,2023-01-26,A
1026449,A,2023-02-04,I
1026450,A,2023-01-28,A
1026451,A,2023-01-31,I
1026452,A,2023-01-26,I
1026453,B,2023-01-31,A
1026454,B,2023-01-27,A
1026455,B,2023-01-25,I
1026456,A,2023-01-26,A
1026457,A,2023-01-25,A
1026458,A,2023-02-06,A
1026459,B,2023-01-26,A
1026460,B,2023-02-04,I
1026461,A,2023-01-26,I
1026462,B,2023-01-27,A
1026463,B,2023-02-02,A
1026464,B,2023-01-25,A
1026465,B,2023-01-25,A
1026466,A,2023-01-27,A
1026467,B,2023-01-30,I
1026468,B,2023-01-25,A
1026469,B,2023-01-26,I
1026470,B,2023-01-29,I
1026471,B,2023-01-28,I
1026472,A,2023-01-25,A
1026473,B,2023-01-29,A
1026474,B,2023-01-27,I
1026475,B,2023-01-25,I
1026476,A,2023-01-25,A
1026477,B,2023-01-27,A
1026478,A,2023-01-30,A
1026479,B,2023-02-01,A
1026480,B,2023-01-28,A
1026481,B,2023-01-25,I
1026482,A,2023-01-27,I
1026483,B,2023-01-28,A
1026484,A,2023-01-30,A
1026485,B,2023-02-02,I
1026486,B,2023-01-26,I
1026487,A,2023-01-28,I
1026488,A,2023-01-30,I
1026489,B,2023-02-04,I
1026490,A,2023-02-04,I
1026491,A,2023-02-06,I
1026492,B,2023-02-03,A
1026493,B,2023-01-29,A
1026494,A,2023-01-29,A
1026495,A,2023-02-01,I
1026496,A,2023-02-05,A
1026497,B,2023-02-01,I
1026498,B,2023-01-25,A
1026499,A,2023-01-25,A
1026500,B,2023-01-26,I
1026501,A,2023-01-30,A
1026502,B,2023-01-31,A
1026503,B,2023-01-31,A
1026504,A,2023-01-26,I
1026505,A,2023-01-26,A
1026506,A,2023-01-26,I
1026507,A,2023-02-01,A
1026508,B,2023-01-25,A
1026509,A,2023-02-02,A
1026510,A,2023-01-25,A
1026511,A,2023-01-31,A
1026512,B,2023-01-30,I
1026513,B,2023-01-25,I
1026514,A,2023-01-28,I
1026515,B,2023-02-06,A
1026516,B,2023-02-03,I
1026517,A,2023-01-25,A
1026518,B,2023-01-29,A
1026519,B,2023-01-26,A
1026520,B,2023-01-25,I
1026521,B,2023-02-02,I
1026522,B,2023-01-26,A
1026523,B,2023-01-26,I
1026524,B,2023-01-25,I
1026525,A,2023-02-06,I
1026526,B,2023-01-25,A
1026527,A,2023-02-03,I
1026528,B,2023-02-05,A
1026529,B,2023-01-26,A
1026530,A,2023-01-27,A
1026531,B,2023-01-30,I
1026532,B,2023-01-25,I
1026533,A,2023-01-28,A
1026534,B,2023-01-25,A
1026535,B,2023-01-30,A
1026536,B,2023-01-26,A
1026537,B,2023-02-03,I
1026538,B,2023-01-28,I
1026539,B,2023-02-04,A
1026540,B,2023-01-30,A
1026541,A,2023-02-01,A
1026542,A,2023-01-31,I
1026543,A,2023-01-30,A
1026544,A,2023-02-03,I
1026545,B,2023-01-25,A
1026546,A,2023-01-25,I
1026547,A,2023-02-01,A
1026548,B,2023-01-28,I
1026549,A,2023-01-28,A
1026550,B,2023-01-27,A
1026551,B,2023-01-29,I
1026552,A,2023-01-25,A
1026553,B,2023-01-31,I
1026554,A,2023-02-03,A
1026555,B,2023-01-28,A
1026556,A,2023-02-01,A
1026557,B,2023-01-28,A
1026558,B,2023-01-27,A
1026559,A,2023-01-25,A
1026560,A,2023-01-30,A
1026561,A,2023-01-26,I
1026562,A,2023-02-06,A
1026564,B,2023-01-25,A
1026565,A,2023-01-29,I
1026566,B,2023-02-05,I
1026567,A,2023-01-27,I
1026568,A,2023-01-25,A
1026569,B,2023-01-30,I
1026570,A,2023-01-26,A
1026571,A,2023-01-30,A
1026572,A,2023-02-06,A
1026573,B,2023-01-25,A
1026574,A,2023-01-25,A
1026575,A,2023-01-30,A
1026576,A,2023-02-03,I
1026577,B,2023-01-30,I
1026578,B,2023-02-01,A
1026579,A,2023-01-25,A
1026580,B,2023-01-26,I
1026581,B,2023-01-31,A
1026582,B,2023-01-31,A
1026583,B,2023-01-25,I
1026584,A,2023-01-31,A
1026585,A,2023-01-27,A
1026586,A,2023-01-27,I
1026587,B,2023-01-26,I
1026588,B,2023-01-25,I
1026589,B,2023-01-27,A
1026590,B,2023-01-30,A
1026591,B,2023-01-25,I
1026592,A,2023-01-26,I
1026593,B,2023-01-26,A
1026594,B,2023-01-26,A
1026595,B,2023-01-31,I
1026596,B,2023-01-25,A
1026597,A,2023-01-25,
1026598,B,2023-01-26,A
1026599,A,2023-01-26,I
1026600,B,2023-01-25,A
1026601,B,2023-01-27,A
1026602,B,2023-01-25,I
1026603,B,2023-01-28,I
1026604,B,2023-02-02,A
1026605,A,2023-01-30,I
1026606,B,2023-02-04,A
1026607,B,2023-01-31,A
1026608,A,2023-01-27,
1026609,A,2023-01-29,I
1026610,A,2023-01-26,A
1026611,B,2023-01-25,I
1026612,B,2023-01-26,A
1026613,B,2023-01-26,A
1026614,B,2023-01-25,A
1026615,A,2023-02-02,A
1026616,B,2023-02-03,I
1026617,A,2023-01-28,A
1026618,B,2023-01-25,A
1026619,A,2023-02-04,A
1026620,A,2023-01-25,I
1026621,A,2023-01-26,A
1026622,A,2023-01-25,A
1026623,A,2023-01-25,I
1026624,A,2023-01-26,I
1026625,A,2023-01-30,A
1026626,A,2023-01-25,A
1026627,B,2023-02-01,I
1026628,A,2023-01-26,I
1026629,A,2023-01-28,A
1026630,A,2023-01-25,A
1026631,A,2023-01-26,I
1026632,B,2023-02-04,I
1026633,A,2023-01-29,I
1026634,A,2023-01-29,I
1026635,A,2023-02-06,A
1026636,A,2023-02-03,A
1026637,A,2023-01-25,A
1026638,B,2023-01-30,I
1026639,B,2023-01-28,A
1026640,A,2023-02-01,A
1026641,B,2023-01-31,A
1026642,A,2023-01-31,A
1026643,A,2023-02-05,I
1026644,B,2023-01-25,A
1026645,A,2023-01-29,A
1026646,A,2023-01-29,I
1026647,B,2023-01-31,A
1026648,B,2023-01-25,I
1026649,B,2023-01-26,I
1026650,B,2023-01-27,A
1026651,B,2023-01-25,A
1026652,B,2023-01-29,A
1026653,B,2023-02-04,A
1026654,B,2023-01-25,A
1026655,A,2023-01-25,I
1026656,A,2023-01-25,A
1026657,B,2023-01-30,A
1026658,A,2023-01-28,A
1026659,A,2023-01-28,I
1026660,A,2023-01-27,A
1026661,B,2023-01-27,A
1026662,B,2023-01-30,I
1026663,B,2023-02-01,I
